,path,xmin,ymin,xmax,ymax,label,width,height
9621,BD_71/Andrena flavipes/Andrena flavipes81944.jpg,156.25,50.54464285714285,347.5,215.00000000000003,Anthophila,500,333
9622,BD_71/Sphecodes albilabris/Sphecodes_Bucy.jpg,0.0,18.75,261.25,226.25,Anthophila,500,245
9623,BD_71/Andrena hattorfiana/Andrena hattorfiana81431.jpg,91.25,158.75,198.75,271.25,Anthophila,375,500
9624,BD_71/Rhodanthidium sticticum/Rhodanthidium sticticum59183.jpeg,146.25,109.13839285714286,198.75,163.00781249999997,Anthophila,500,281
9625,BD_71/Halictus sexcinctus/Halictus sexcinctus95117.jpeg,196.25,152.5,301.25,241.25,Anthophila,500,375
9626,BD_71/Anthidium manicatum/Anthidium manicatum77264.jpeg,145.0,163.75,411.25,392.5,Anthophila,460,500
9627,BD_71/Anthophora plumipes/Anthophora plumipes2151.jpeg,87.05357142857143,169.25892857142858,363.75,425.0,Anthophila,500,426
9628,BD_71/Apis mellifera/Apis mellifera20538.jpg,74.0,73.46428571428571,632.1428571428571,696.0,Anthophila,800,748
9629,BD_71/Andrena fulva/Andrena fulva62251.jpeg,46.875,90.0,416.25,406.25,Anthophila,500,500
9630,BD_71/Colletes hederae/Colletes hederae9945.jpg,144.0,36.0,620.0,526.0,Anthophila,800,601
9631,BD_71/Bombus pratorum/Bombus pratorum37489.jpeg,27.5,49.99999999999999,370.0,420.0,Anthophila,500,451
9632,BD_71/Nomada goodeniana/Nomada goodeniana25425.jpeg,157.5,97.5,338.75,246.25,Anthophila,500,367
9633,BD_71/Halictus scabiosae/Halictus scabiosae47292.jpeg,70.0,126.25,210.0,345.0,Anthophila,281,500
9634,BD_71/Halictus scabiosae/Halictus scabiosae95217.jpg,120.0,95.0,247.5,203.75,Anthophila,500,335
9635,BD_71/Bombus vestalis/Bombus vestalis80127.jpeg,42.49999999999999,96.7578125,207.5,304.2578125,Anthophila,243,500
9636,BD_71/Bombus pascuorum/Bombus pascuorum57163.jpeg,64.73214285714286,6.696428571428571,387.5,261.25,Anthophila,500,500
9637,BD_71/Colletes cunicularius/Colletes cunicularius45171.jpeg,102.5,31.25,230.00000000000003,116.25,Anthophila,469,500
9638,BD_71/Sphecodes albilabris/Sphecodes albilabris89377.jpeg,93.75,142.83928571428572,406.25,291.3169642857143,Anthophila,500,421
9639,BD_71/Bombus pascuorum/Bombus pascuorum26307.jpg,33.75,103.75,468.75,495.0,Anthophila,500,497
9640,BD_71/Osmia bicornis/andrene 12 mm 1.jpg,87.05357142857143,62.83928571428572,424.1071428571428,324.66964285714283,Anthophila,500,391
9641,BD_71/Rhodanthidium septemdentatum/Rhodanthidium septemdentatum7314.jpg,132.5,81.7578125,386.25,214.25781250000003,Anthophila,500,375
9642,BD_71/Colletes cunicularius/Colletes cunicularius58852.jpg,53.75,57.5,272.5,202.5,Anthophila,500,317
9643,BD_71/Osmia bicornis/Osmia bicornis65925.jpg,120.0,46.25,496.25,396.25,Anthophila,500,436
9644,BD_71/Sphecodes albilabris/Sphecodes albilabris62834.jpg,168.75,52.50000000000001,331.25,297.50000000000006,Anthophila,500,333
9645,BD_71/Andrena cineraria/Andrena cineraria24974.jpg,88.81249999999999,24.553571428571427,351.25,368.75,Anthophila,406,500
9646,BD_71/Andrena denticulata/Andrena denticulata84401.jpeg,97.5,11.25,328.75,312.5,Anthophila,500,375
9647,BD_71/Andrena hattorfiana/Andrena hattorfiana92405.jpeg,51.25,229.91071428571428,291.29464285714283,385.0,Anthophila,375,500
9648,BD_71/Osmia bicolor/Osmia bicolor68263.jpeg,12.500000000000002,84.2578125,232.5,388.0078125,Anthophila,289,500
9649,BD_71/Osmia bicolor/Osmia bicolor64951.jpg,121.25,128.0078125,310.0,438.0078125,Anthophila,469,500
9650,BD_71/Xylocopa violacea/Xylocopa violacea5793.jpg,57.14285714285715,0.0,618.0,589.2857142857142,Anthophila,800,600
9651,BD_71/Dasypoda hirtipes/Dasypoda hirtipes42338.jpeg,205.0,125.5078125,307.5,224.25781250000003,Anthophila,500,333
9652,BD_71/Andrena flavipes/Andrena flavipes25629.jpeg,118.75,107.5,323.75,270.0,Anthophila,500,375
9653,BD_71/Bombus rupestris/Bombus rupestris46039.jpeg,98.75,96.25,446.25,392.5,Anthophila,500,500
9654,BD_71/Bombus rupestris/Bombus rupestris59222.jpeg,66.25,98.75,333.75,316.25,Anthophila,375,500
9655,BD_71/Bombus rupestris/Bombus rupestris42787.jpeg,98.75,11.71875,397.32142857142856,247.5,Anthophila,500,375
9656,BD_71/Anthophora plumipes/Anthophora plumipes59816.jpeg,156.25,136.25,326.25,353.75,Anthophila,500,484
9657,BD_71/Halictus scabiosae/Halictus scabiosae6980.jpeg,75.0,86.25,442.5,303.75,Anthophila,500,375
9658,BD_71/Xylocopa violacea/Xylocopa violacea5006.jpg,234.0,82.8125,696.4285714285716,509.9017857142857,Anthophila,800,598
9659,BD_71/Bombus pascuorum/Bombus pascuorum64244.jpeg,75.0,51.24999999999999,415.0,387.5,Anthophila,500,422
9660,BD_71/Bombus lucorum/Bombus lucorum81291.jpeg,157.5,127.5,392.5,311.25,Anthophila,500,481
9661,BD_71/Colletes hederae/Colletes hederae92671.jpg,126.25,37.50000000000001,367.5,315.00000000000006,Anthophila,500,333
9662,BD_71/Colletes cunicularius/Colletes cunicularius1170.jpg,61.25,90.0,435.0,297.5,Anthophila,500,375
9663,BD_71/Andrena vaga/Andrena vaga51664.jpg,86.25,52.5,386.1607142857143,382.0535714285714,Anthophila,500,389
9664,BD_71/Colletes cunicularius/Colletes cunicularius22145.jpg,183.75,61.25000000000001,312.5,246.25000000000003,Anthophila,500,333
9665,BD_71/Andrena hattorfiana/Andrena hattorfiana54346.jpeg,205.0,119.69196428571428,333.75,250.0,Anthophila,500,331
9666,BD_71/Xylocopa violacea/Xylocopa violacea13279.jpg,207.1428571428571,38.8125,756.0,573.2142857142857,Anthophila,800,600
9667,BD_71/Andrena vaga/Andrena vaga59448.jpg,153.75,11.25,458.75,270.0,Anthophila,500,333
9668,BD_71/Rhodanthidium septemdentatum/DSC_7751.jpg,266.25,89.2578125,462.5,265.5078125,Anthophila,500,365
9669,BD_71/Anthophora plumipes/Anthophora plumipes86125.jpeg,17.857142857142858,107.5,210.0,276.25,Anthophila,500,375
9670,BD_71/Osmia caerulescens/Osmia caerulescens53176.jpeg,68.75,155.5078125,231.25,224.2578125,Anthophila,500,375
9671,BD_71/Amegilla quadrifasciata/img_0285.jpg,58.75,23.75,467.5,458.75,Anthophila,491,500
9672,BD_71/Dasypoda hirtipes/dsc_0014.jpg,113.83928571428572,47.19196428571429,402.5,264.2578125,Anthophila,500,341
9673,BD_71/Bombus vestalis/Bombus vestalis23601.jpeg,213.75,169.2578125,308.75,231.7578125,Anthophila,500,375
9674,BD_71/Bombus lapidarius/Bombus lapidarius74750.jpeg,45.0,1.2500000000000002,356.25,306.25000000000006,Anthophila,500,333
9675,BD_71/Hylaeus variegatus/Hylaeus variegatus40012.jpg,163.75,203.75,373.75,331.25,Anthophila,500,479
9676,BD_71/Ceratina cucurbitina/Ceratina cucurbitina11326.jpg,151.25,162.5260353088379,252.5,235.0260353088379,Anthophila,500,375
9677,BD_71/Apis mellifera/Apis mellifera14186.jpg,88.0,212.0,530.0,756.0,Anthophila,600,800
9678,BD_71/Anthophora plumipes/Anthophora plumipes22073.jpeg,106.25,86.25,323.75,400.0,Anthophila,443,500
9679,BD_71/Bombus humilis/IMG_0460 - Copie.jpeg,158.75,78.7760353088379,310.2678571428572,275.02232142857144,Anthophila,500,333
9680,BD_71/Bombus lapidarius/Bombus lapidarius83691.jpeg,150.0,122.5,326.25,256.25000000000006,Anthophila,500,458
9681,BD_71/Bombus rupestris/Bombus rupestris4808.jpeg,71.25,83.75,278.75,356.25,Anthophila,375,500
9682,BD_71/Xylocopa violacea/Xylocopa violacea1569.jpg,46.00000000000001,75.0,636.125,676.8125,Anthophila,727,800
9683,BD_71/Bombus hortorum/bombus_07_06_ok.jpg,282.5,18.75,486.25,181.25,Anthophila,500,377
9684,BD_71/Anthophora plumipes/Anthophora plumipes22355.jpeg,73.125,70.2,312.975,355.875,Anthophila,390,390
9685,BD_71/Ceratina cucurbitina/Ceratina cucurbitina3432.jpg,278.57142857142856,63.85714285714285,578.5714285714286,548.1071428571429,Anthophila,800,596
9686,BD_71/Bombus campestris/montage2w.jpg,5.0,158.75000000000003,203.75,282.5,Anthophila,500,287
9687,BD_71/Rhodanthidium sticticum/Rhodanthidium-sticticum_Conilhac-Corbieres-11_15-IV-2021_IMG_6142.JPG,857.1428571428571,400.0,1517.9999999999998,1316.4375,Anthophila,2400,1600
9688,BD_71/Andrena cineraria/Andrena cineraria61862.jpg,51.25,132.5,255.00000000000003,367.5,Anthophila,375,500
9689,BD_71/Xylocopa violacea/Xylocopa violacea18341.jpg,106.0,40.17857142857143,742.8571428571429,576.8125,Anthophila,800,600
9690,BD_71/Colletes cunicularius/P1190273.jpg,40.0,56.24999999999999,431.25,292.5,Anthophila,500,361
9691,BD_71/Andrena ventralis/Andrena ventralis2759.jpg,2.232142857142857,41.25000000000001,425.0,328.75000000000006,Anthophila,500,333
9692,BD_71/Colletes cunicularius/Colletes cunicularius22846.jpeg,202.5,71.25,417.5,335.0,Anthophila,500,375
9693,BD_71/Lithurgus chrysurus/Lithurgus chrysurus2636.jpg,30.0,30.000000000000004,452.5,311.25000000000006,Anthophila,500,333
9694,BD_71/Dasypoda hirtipes/Dasypoda hirtipes82607.jpeg,126.25,33.0078125,310.0,213.0078125,Anthophila,500,375
9695,BD_71/Bombus pratorum/Bombus pratorum38809.jpg,23.750000000000004,0.0,333.75,497.5,Anthophila,488,500
9696,BD_71/Andrena gravida/OMD50422_1200.jpg,55.0,1.25,377.5,307.5,Anthophila,500,310
9697,BD_71/Lithurgus chrysurus/Lithurgus chrysurus44377.jpg,12.5,68.75,478.75,300.00000000000006,Anthophila,500,333
9698,BD_71/Osmia cornuta/Osmia cornuta55491.jpg,95.0,70.0,378.75,433.75,Anthophila,463,500
9699,BD_71/Anthidium oblongatum/Anthidium oblongatum37176.jpeg,138.74999999999997,151.78571428571428,281.45089285714283,352.5,Anthophila,467,500
9700,BD_71/Bombus lapidarius/Bombus lapidarius32217.jpeg,36.25,40.0,432.5,437.5,Anthophila,455,500
9701,BD_71/Megachile sculpturalis/Megachile sculpturalis85403.jpeg,42.5,19.2578125,363.75,291.7578125,Anthophila,500,364
9702,BD_71/Halictus rubicundus/Halictus rubicundus82808.jpeg,181.1919642857143,169.64285714285714,347.10267857142856,310.2678571428572,Anthophila,489,500
9703,BD_71/Andrena nigroaenea/Andrena nigroaenea20528.jpeg,235.0,6.25,427.5,291.25,Anthophila,500,333
9704,BD_71/Anthidium florentinum/4J5A4367.jpg,82.58928571428571,67.5,356.25,315.0,Anthophila,500,351
9705,BD_71/Bombus hortorum/Bombus hortorum74965.jpeg,93.75,5.0,445.0,315.0,Anthophila,500,375
9706,BD_71/Colletes cunicularius/Colletes cunicularius21171.jpeg,81.25,18.75,358.75,355.0,Anthophila,500,375
9707,BD_71/Bombus vestalis/Bombus vestalis73900.jpeg,70.0,261.7578125,213.75,385.5078125,Anthophila,375,500
9708,BD_71/Andrena hattorfiana/Andrena hattorfiana37737.jpeg,102.5,168.75,347.5,296.25,Anthophila,497,500
9709,BD_71/Andrena ventralis/Andrena ventralis3359.jpg,51.33928571428572,55.004464285714285,410.7142857142857,292.8616071428572,Anthophila,500,333
9710,BD_71/Xylocopa violacea/Xylocopa violacea12544.jpg,70.0,218.8125,558.0,578.8125,Anthophila,599,800
9711,BD_71/Andrena nigroaenea/Andrena nigroaenea69712.jpeg,107.14285714285714,93.75,406.25,433.0357142857143,Anthophila,500,500
9712,BD_71/Andrena hattorfiana/Hymeno 1.jpg,69.0625,46.25,332.5,361.25,Anthophila,455,500
9713,BD_71/Sphecodes albilabris/Sphecodes albilabris5695.jpeg,158.48214285714286,165.17857142857142,357.5,313.75,Anthophila,500,500
9714,BD_71/Osmia cornuta/Osmia cornuta3519.jpg,123.75,122.5,357.5,298.75,Anthophila,500,375
9715,BD_71/Andrena nycthemera/Andrena nycthemera6136.jpg,21.25,11.25,481.25,291.25,Anthophila,500,300
9716,BD_71/Andrena clarkella/Andrena clarkella29268.jpg,78.125,70.0,353.75,326.25,Anthophila,500,375
9717,BD_71/Osmia bicornis/Osmia bicornis68389.jpeg,40.0,73.66071428571429,448.6607142857143,360.0,Anthophila,500,500
9718,BD_71/Hylaeus variegatus/Hylaeus variegatus79376.jpeg,88.75,75.00000000000001,412.5,272.5,Anthophila,500,333
9719,BD_71/Anthophora plumipes/Anthophora plumipes63942.jpeg,183.75,72.84375,377.5,246.25000000000003,Anthophila,500,333
9720,BD_71/Xylocopa valga/Xylocopa valga96425.jpeg,26.785714285714285,33.09375,276.7857142857142,330.93750000000006,Anthophila,500,353
9721,BD_71/Heriades truncorum/heriades_truncor.jpg,2.5,1.2500000000000002,451.25,321.25000000000006,Anthophila,500,333
9722,BD_71/Andrena hattorfiana/Andrena hattorfiana7439.jpeg,206.25,163.75,301.25,222.50000000000003,Anthophila,500,375
9723,BD_71/Osmia aurulenta/Osmia aurulenta95155.jpeg,180.80357142857144,95.42410714285714,353.75,244.2578125,Anthophila,500,375
9724,BD_71/Heriades truncorum/Heriades truncorum36576.jpg,65.0,55.00000000000001,477.5,292.5,Anthophila,500,333
9725,BD_71/Bombus vestalis/DSC_5548.jpg,0.0,18.75,215.0,167.5,Anthophila,500,359
9726,BD_71/Bombus hortorum/Bombus hortorum59048.jpg,130.0,128.75,401.25,313.75,Anthophila,500,390
9727,BD_71/Anthidium florentinum/Anthidium florentinum89875.jpg,2.5,123.75,493.75,383.75,Anthophila,500,500
9728,BD_71/Osmia cornuta/Osmia cornuta55490.jpg,22.321428571428573,77.8125,442.5,375.0,Anthophila,500,415
9729,BD_71/Andrena fulva/Andrena fulva20820.jpg,380.0,216.0,472.0,312.0,Anthophila,800,600
9730,BD_71/Andrena cineraria/Andrena cineraria2710.jpg,7.5,65.0,442.5,287.5,Anthophila,500,333
9731,BD_71/Bombus humilis/Bombus humilis4715.jpeg,68.75,136.2760353088379,333.75,312.5260353088379,Anthophila,500,500
9732,BD_71/Andrena flavipes/Andrena flavipes66400.jpg,162.94642857142858,82.00892857142856,325.8928571428572,256.4642857142857,Anthophila,500,334
9733,BD_71/Osmia aurulenta/img_3541.jpg,111.25,52.03125,314.73214285714283,321.75781250000006,Anthophila,500,333
9734,BD_71/Bombus rupestris/Bombus rupestris20135.jpeg,65.0,21.250000000000004,413.75,311.75892857142856,Anthophila,500,339
9735,BD_71/Andrena flavipes/Andrena flavipes56553.jpg,53.57142857142857,95.14285714285714,360.0,255.00000000000003,Anthophila,500,333
9736,BD_71/Bombus hortorum/Bombus hortorum25346.jpeg,83.75,261.25,208.75,373.75,Anthophila,375,500
9737,BD_71/Bombus pascuorum/Bombus pascuorum52380.jpeg,61.25,26.25,390.0,376.25000000000006,Anthophila,500,419
9738,BD_71/Bombus lapidarius/Bombus lapidarius92518.jpeg,131.25,242.5,216.25,365.0,Anthophila,500,375
9739,BD_71/Andrena florea/Andrena florea6900.jpg,67.07589285714286,153.57142857142858,532.0,646.0,Anthophila,601,800
9740,BD_71/Bombus terrestris lusitanicus/Bombus terrestris lusitanicus961.jpg,46.25,182.5,252.5,447.5,Anthophila,375,500
9741,BD_71/Megachile sculpturalis/Megachile sculpturalis16044.jpeg,175.0,80.5078125,381.25,344.2578125,Anthophila,490,500
9742,BD_71/Heriades truncorum/Heriades truncorum4867.jpeg,178.75,218.75,286.25,370.0,Anthophila,375,500
9743,BD_71/Bombus campestris/Bombus campestris68551.jpeg,157.5,101.25,398.75,413.75,Anthophila,500,499
9744,BD_71/Bombus pascuorum/Bombus pascuorum46826.jpg,45.00000000000001,80.0,430.00000000000006,450.0,Anthophila,449,500
9745,BD_71/Melecta albifrons/p1070726.jpg.jpg,187.5,93.0078125,402.5,334.82142857142856,Anthophila,500,375
9746,BD_71/Nomada goodeniana/Nomada goodeniana25424.jpeg,150.0,120.0,341.25,248.75,Anthophila,500,375
9747,BD_71/Megachile sculpturalis/Megachile sculpturalis48328.jpeg,60.0,238.0078125,155.0,323.0078125,Anthophila,225,500
9748,BD_71/Colletes hederae/photo_2277abc_jp.jpg,81.25,117.5,340.0,292.5,Anthophila,500,344
9749,BD_71/Andrena hattorfiana/Andrena hattorfiana75731.jpeg,162.94642857142858,125.0,368.75,297.74999999999994,Anthophila,500,397
9750,BD_71/Bombus sylvarum/Bombus sylvarum61246.jpeg,43.75,41.25,422.5,397.5,Anthophila,500,441
9751,BD_71/Megachile sculpturalis/Megachile sculpturalis42646.jpeg,56.25,181.7578125,76.25,218.0078125,Anthophila,250,500
9752,BD_71/Andrena vaga/Andrena vaga21224.jpeg,141.25,23.75,451.25,177.5,Anthophila,500,372
9753,BD_71/Apis mellifera/Spipoll_Apis mellifera7254.jpg,142.0,4.0,776.0,588.0,Anthophila,800,600
9754,BD_71/Xylocopa violacea/Spipoll_Xylocopa violacea17383.jpg,310.0,14.8125,776.0,498.8125,Anthophila,800,600
9755,BD_71/Andrena thoracica/Hymeno.jpg,22.5,50.0,157.5,225.0,Anthophila,500,228
9756,BD_71/Bombus rupestris/Bombus rupestris43988.jpg,100.44642857142856,189.7321428571429,256.25,408.75,Anthophila,375,500
9757,BD_71/Osmia bicolor/Osmia bicolor78313.jpeg,173.75,101.7578125,241.25,169.2578125,Anthophila,500,313
9758,BD_71/Andrena flavipes/Andrena flavipes62473.jpg,93.75,110.0,363.8392857142857,255.2946428571429,Anthophila,500,353
9759,BD_71/Andrena haemorrhoa/Andrena haemorrhoa5894.jpg,49.10714285714285,68.38392857142857,455.3571428571428,246.7767857142857,Anthophila,500,333
9760,BD_71/Nomada goodeniana/Nomada goodeniana60746.jpg,37.5,65.0,421.25,482.5,Anthophila,446,500
9761,BD_71/Anthophora plumipes/Anthophora plumipes62950.jpeg,77.5,78.75,360.0,295.0,Anthophila,500,375
9762,BD_71/Rhodanthidium septemdentatum/Rhodanthidium septemdentatum62267.jpg,191.9642857142857,101.61160714285714,363.8392857142857,195.69642857142856,Anthophila,500,281
9763,BD_71/Xylocopa violacea/Xylocopa violacea17428.jpg,14.285714285714288,24.107142857142858,735.7142857142857,565.1785714285714,Anthophila,800,600
9764,BD_71/Osmia bicolor/Osmia bicolor63430.jpeg,225.0,83.0078125,305.0,169.25781250000003,Anthophila,500,333
9765,BD_71/Anthophora plumipes/20d15123b.jpg,56.25,23.75,426.25,318.75,Anthophila,500,405
9766,BD_71/Osmia cornuta/Osmia cornuta57454.jpg,80.0,210.0,376.25,400.0,Anthophila,472,500
9767,BD_71/Hylaeus variegatus/Hylaeus variegatus82737.jpg,91.25,151.25,347.5,340.0,Anthophila,500,484
9768,BD_71/Andrena haemorrhoa/Andrena haemorrhoa9586.jpeg,78.125,53.75,492.5,254.4642857142857,Anthophila,500,375
9769,BD_71/Megachile centuncularis/dsc_0496.jpg,153.75,68.75,386.25,277.5,Anthophila,500,331
9770,BD_71/Osmia cornuta/Osmia cornuta9534.jpg,43.52678571428571,93.75,366.6294642857142,363.8392857142857,Anthophila,375,500
9771,BD_71/Rhodanthidium sticticum/Rhodanthidium sticticum10066.jpeg,160.71428571428572,121.88392857142856,326.25,286.7578125,Anthophila,500,374
9772,BD_71/Bombus sylvarum/Bombus sylvarum96769.jpeg,75.0,82.5,413.75,463.75,Anthophila,500,500
9773,BD_71/Bombus humilis/Bombus humilis71649.jpg,108.81696428571428,136.16071428571428,247.7678571428572,301.3392857142857,Anthophila,375,500
9774,BD_71/Ceratina cucurbitina/Ceratina cucurbitina17629.jpg,180.0,132.5260353088379,248.75,252.52603530883792,Anthophila,500,375
9775,BD_71/Bombus lapidarius/Bombus lapidarius44007.jpeg,193.75,56.25,463.75,280.0,Anthophila,500,375
9776,BD_71/Rhodanthidium septemdentatum/Rhodanthidium septemdentatum68523.jpeg,122.76785714285714,8.0078125,360.0,218.53125,Anthophila,500,333
9777,BD_71/Bombus pascuorum/Bombus pascuorum76302.jpg,17.5,121.25,435.0,413.75,Anthophila,491,500
9778,BD_71/Bombus sylvarum/Bombus sylvarum18627.jpg,62.5,63.75,366.25,418.75,Anthophila,418,500
9779,BD_71/Megachile sculpturalis/Megachile sculpturalis5062.jpeg,80.0,218.0078125,302.5,326.7578125,Anthophila,375,500
9780,BD_71/Osmia bicolor/Osmia bicolor57490.jpeg,100.0,61.75781249999999,380.0,331.7578125,Anthophila,500,375
9781,BD_71/Bombus pratorum/bombus_17mm_18.0.jpg,218.75,5.0,497.5,213.75,Anthophila,500,217
9782,BD_71/Halictus scabiosae/Halictus scabiosae53022.jpeg,48.75,5.0,473.75,338.75,Anthophila,500,375
9783,BD_71/Sphecodes albilabris/Sphecodes albilabris61716.jpg,170.0,26.250000000000004,382.5,278.75,Anthophila,500,334
9784,BD_71/Bombus rupestris/Bombus rupestris7524.jpg,82.5,33.75,335.0,311.25,Anthophila,500,462
9785,BD_71/Xylocopa violacea/Xylocopa violacea15952.jpg,156.0,126.8125,664.0,460.8125,Anthophila,800,600
9786,BD_71/Macropis europaea/Macropis europaea53388.jpg,171.25,166.25,318.75,303.75,Anthophila,500,414
9787,BD_71/Osmia bicornis/Osmia bicornis3041.jpg,128.75,48.75,256.25,357.5,Anthophila,375,500
9788,BD_71/Bombus rupestris/Bombus rupestris71298.jpg,72.17857142857143,113.83928571428572,308.85714285714283,341.5178571428572,Anthophila,376,500
9789,BD_71/Colletes cunicularius/Colletes cunicularius23656.jpg,247.5,125.0,320.0,198.75,Anthophila,500,337
9790,BD_71/Colletes cunicularius/Colletes cunicularius94049.jpg,123.75,108.75,255.0,353.75,Anthophila,500,500
9791,BD_71/Andrena flavipes/andrena_spred.jp.jpg,90.0,74.12946428571429,255.0,302.5,Anthophila,500,369
9792,BD_71/Lithurgus chrysurus/dsc_2626_mtg_14a.jpg,296.25,8.750000000000002,496.25,251.25000000000003,Anthophila,500,257
9793,BD_71/Osmia cornuta/Osmia cornuta57330.jpeg,80.35714285714286,16.741071428571427,321.25,256.25,Anthophila,500,375
9794,BD_71/Halictus scabiosae/Halictus scabiosae70727.jpeg,60.0,91.25,322.5,393.75,Anthophila,369,500
9795,BD_71/Dasypoda hirtipes/Dasypoda hirtipes86166.jpeg,93.75,25.111607142857142,351.25,253.0078125,Anthophila,500,375
9796,BD_71/Colletes hederae/Colletes hederae17389.jpg,78.0,64.0,516.0,698.0,Anthophila,600,800
9797,BD_71/Bombus terrestris lusitanicus/Bombus terrestris lusitanicus815.jpeg,202.5,118.75,377.5,236.25,Anthophila,500,375
9798,BD_71/Andrena thoracica/Andrena thoracica20719.jpeg,110.0,100.0,361.25,348.75000000000006,Anthophila,500,463
9799,BD_71/Megachile sculpturalis/Megachile sculpturalis85396.jpg,149.55357142857142,107.05357142857144,403.75,351.7578125,Anthophila,500,436
9800,BD_71/Andrena nycthemera/Andrena nycthemera6119.jpg,92.5,67.5,427.5,305.00000000000006,Anthophila,500,333
9801,BD_71/Andrena hattorfiana/Andrena hattorfiana12342.jpg,117.5,91.25,358.75,441.25,Anthophila,465,500
