path,xmin,ymin,xmax,ymax,label,width,height
BD_71/Anthophora plumipes/Anthophora plumipes57750.jpg,111.60714285714286,98.21428571428572,245.0,258.75,Anthophora plumipes,500,500
BD_71/Anthophora plumipes/Anthophora plumipes27923.jpg,136.25,216.25,233.75000000000003,306.25,Anthophora plumipes,378,500
BD_71/Anthophora plumipes/Anthophora plumipes22335.jpeg,180.0,43.75,332.5,232.5,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes23785.jpeg,73.75,152.5,241.25,328.75,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes63942.jpeg,183.75,72.84375,377.5,246.25000000000003,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes58534.jpg,142.85714285714286,126.34821428571428,383.9285714285714,252.69642857142856,Anthophora plumipes,500,318
BD_71/Anthophora plumipes/Anthophora plumipes61083.jpg,51.25,77.5,303.75000000000006,208.75,Anthophora plumipes,333,500
BD_71/Anthophora plumipes/Anthophora plumipes3760.jpg,113.83928571428572,231.25,391.25,387.8571428571428,Anthophora plumipes,500,480
BD_71/Anthophora plumipes/Anthophora plumipes26454.jpg,142.29910714285714,191.25,298.75,290.17857142857144,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes62018.jpg,180.0,123.75,362.5,311.25000000000006,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes61266.jpeg,150.0,91.25,346.25,311.25,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes67983.jpeg,160.0,291.25,226.25000000000003,357.1428571428572,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes10147.jpg,16.25,130.0,231.25,310.0,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes7553.jpg,109.375,137.5,203.75,252.5,Anthophora plumipes,500,356
BD_71/Anthophora plumipes/Anthophora plumipes24194.jpeg,116.07142857142856,161.25,346.25,326.25,Anthophora plumipes,500,500
BD_71/Anthophora plumipes/Anthophora plumipes63692.jpg,86.25,162.5,226.25000000000003,315.0,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes58733.jpeg,173.75,52.50000000000001,346.25,306.25,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes6320.jpg,151.78571428571428,102.57589285714286,325.0,266.25,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes60164.jpg,77.5,141.25,331.25,415.0,Anthophora plumipes,404,500
BD_71/Anthophora plumipes/Anthophora plumipes60790.jpeg,203.75,105.0,283.75,213.75000000000003,Anthophora plumipes,500,403
BD_71/Anthophora plumipes/Anthophora plumipes58944.jpeg,41.04017857142857,156.25,191.25,367.5,Anthophora plumipes,317,500
BD_71/Anthophora plumipes/Anthophora plumipes22355.jpeg,73.125,70.2,312.975,355.875,Anthophora plumipes,390,390
BD_71/Anthophora plumipes/copieimg_2047.jp.jpg,205.3571428571429,120.53571428571428,400.0,291.25,Anthophora plumipes,500,500
BD_71/Anthophora plumipes/Anthophora plumipes58360.jpg,101.25,161.25,266.25,276.25,Anthophora plumipes,500,500
BD_71/Anthophora plumipes/Anthophora plumipes67301.jpeg,186.25,186.25,373.75,377.5,Anthophora plumipes,500,500
BD_71/Anthophora plumipes/Anthophora plumipes65317.jpeg,241.25,90.0,392.5,263.75,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes21729.jpg,171.25,90.0,373.75,275.0,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes25625.jpg,71.25,89.28571428571429,291.2946428571429,307.5,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes62260.jpg,120.53571428571428,155.0,271.25,310.0,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes22949.png,88.75,142.85714285714286,216.25,255.0,Anthophora plumipes,281,500
BD_71/Anthophora plumipes/Anthophora plumipes61423.jpg,66.25,183.03571428571428,250.0,310.0,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes10656.jpg,131.69642857142858,160.0,243.75,261.25,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes10656.jpg,238.75,158.75,317.5,242.5,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes10656.jpg,322.5,146.25,410.0,215.0,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes27675.jpeg,65.0,126.25,307.5,317.5,Anthophora plumipes,500,485
BD_71/Anthophora plumipes/Anthophora plumipes56429.jpg,78.75,81.76339285714285,420.0,275.0,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes57994.jpeg,186.25,112.5,351.25,276.25,Anthophora plumipes,500,399
BD_71/Anthophora plumipes/Anthophora plumipes25044.jpeg,68.75,169.64285714285714,243.80357142857144,317.5,Anthophora plumipes,333,500
BD_71/Anthophora plumipes/Anthophora plumipes57262.jpeg,167.5,151.25000000000003,345.98214285714283,329.1875,Anthophora plumipes,500,458
BD_71/Anthophora plumipes/Anthophora plumipes8649.jpg,12.5,197.5,192.50000000000003,363.75,Anthophora plumipes,282,500
BD_71/Anthophora plumipes/Anthophora plumipes62413.jpeg,40.0,166.25,221.25,370.0,Anthophora plumipes,404,500
BD_71/Anthophora plumipes/Anthophora plumipes9993.jpg,243.30357142857144,26.758928571428573,416.25,205.0,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes61688.jpeg,78.74999999999999,68.75,258.75,236.25,Anthophora plumipes,281,500
BD_71/Anthophora plumipes/2021-04-03 NDdlG Apidae Anthophora plumipes 3.jpeg,37.94642857142857,0.0,258.92857142857144,125.625,Anthophora plumipes,500,335
BD_71/Anthophora plumipes/Anthophora plumipes26597.jpg,101.25,151.25,246.25,251.25000000000003,Anthophora plumipes,500,374
BD_71/Anthophora plumipes/Anthophora plumipes65211.jpeg,0.0,23.885,251.495,209.345,Anthophora plumipes,279,281
BD_71/Anthophora plumipes/Anthophora plumipes25299.jpg,110.49107142857144,176.33928571428572,281.25,348.75,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes27896.jpg,275.0,73.75000000000001,396.25,227.50000000000003,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes55495.jpeg,240.0,161.25,283.75,210.00000000000003,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes20662.jpg,218.75,103.75,415.0,316.25,Anthophora plumipes,500,455
BD_71/Anthophora plumipes/Anthophora plumipes56190.jpg,176.25,177.49999999999997,297.5,296.24999999999994,Anthophora plumipes,500,497
BD_71/Anthophora plumipes/Anthophora plumipes37950.jpg,111.60714285714286,98.75,281.25,286.27232142857144,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes11287.jpg,168.75,138.75,290.0,241.25000000000003,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes25164.jpg,181.25,48.75,351.25,221.25,Anthophora plumipes,500,305
BD_71/Anthophora plumipes/Anthophora plumipes62349.jpg,50.0,48.75,435.0,283.75,Anthophora plumipes,500,306
BD_71/Anthophora plumipes/Anthophora plumipes59921.jpeg,157.70089285714286,155.0,271.24999999999994,296.875,Anthophora plumipes,471,500
BD_71/Anthophora plumipes/Anthophora plumipes96064.jpeg,123.75,30.000000000000004,336.25,308.75000000000006,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes66477.jpeg,131.25,101.25,307.5,331.25,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes8587.jpeg,193.75,121.25,298.75,191.25,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes66405.jpeg,116.07142857142856,128.90625,341.5178571428572,246.09375,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes62422.jpeg,162.94642857142858,125.55803571428572,323.6607142857143,289.6205357142858,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/img_4301aplumipe.jpg,93.75,100.48660714285714,232.5,302.5,Anthophora plumipes,500,369
BD_71/Anthophora plumipes/Anthophora plumipes59761.jpeg,71.42857142857143,62.50000000000001,247.5,246.25000000000003,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes64315.jpg,122.5,122.5,318.75,276.25,Anthophora plumipes,500,354
BD_71/Anthophora plumipes/Anthophora plumipes27399.jpeg,172.5,198.75,311.25,293.75,Anthophora plumipes,500,500
BD_71/Anthophora plumipes/Anthophora plumipes27516.jpg,192.5,142.5,303.75,292.5,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/a_dsc_7823_2.jpg,228.75,120.0,472.5,356.25,Anthophora plumipes,500,371
BD_71/Anthophora plumipes/Anthophora plumipes8699.jpg,166.25,140.0,345.0,306.25,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes68393.jpeg,63.4725,122.33928571428572,235.755,304.265,Anthophora plumipes,302,403
BD_71/Anthophora plumipes/Anthophora plumipes66010.jpeg,61.25,217.5,255.00000000000003,381.25,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes68460.jpeg,200.0,73.75,376.25,251.25000000000003,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes52661.jpg,95.0,31.25,410.0,336.25,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes8721.jpg,157.5,171.25,356.25,321.25,Anthophora plumipes,500,500
BD_71/Anthophora plumipes/Anthophora plumipes7446.jpg,75.0,172.5,262.5,356.25,Anthophora plumipes,374,500
BD_71/Anthophora plumipes/Anthophora plumipes61773.jpeg,100.0,166.25,236.25,326.25,Anthophora plumipes,397,500
BD_71/Anthophora plumipes/Anthophora plumipes9749.jpeg,91.25,151.25,310.0,285.0,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes59524.jpg,2.517857142857143,157.5,236.25,291.25,Anthophora plumipes,282,500
BD_71/Anthophora plumipes/Anthophora plumipes11245.jpeg,66.25,35.0,276.25,197.5,Anthophora plumipes,500,342
BD_71/Anthophora plumipes/Anthophora plumipes48981.jpeg,211.25,241.25,390.0,418.75,Anthophora plumipes,500,500
BD_71/Anthophora plumipes/Anthophora plumipes63624.jpeg,126.25,135.0,391.25,306.25000000000006,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes28074.jpg,142.5,105.0,366.25,268.75,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes64797.jpeg,240.0,63.75,463.75,250.0,Anthophora plumipes,500,373
BD_71/Anthophora plumipes/Anthophora plumipes28377.jpg,147.32142857142858,188.75,281.25,327.5,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes19384.jpg,207.5,138.58035714285714,360.0,278.75,Anthophora plumipes,500,374
BD_71/Anthophora plumipes/Anthophora plumipes58917.jpg,106.25,46.25,281.25,225.00000000000003,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes57309.jpeg,172.5,62.50000000000001,340.0,242.5,Anthophora plumipes,500,329
BD_71/Anthophora plumipes/Anthophora plumipes66049.jpeg,163.75,183.75,246.25,291.25,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/P1080804.jpg,100.0,106.25,380.0,321.25,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes20948.jpg,126.25,67.5,327.5,275.0,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes75528.jpeg,152.34375,221.25,305.0,319.19642857142856,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes27774.jpg,20.625,135.9375,210.9375,315.9375,Anthophora plumipes,264,375
BD_71/Anthophora plumipes/Anthophora plumipes3542.jpeg,111.60714285714286,125.0,286.25,270.0,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes12058.jpg,151.25,121.25,363.75,266.25,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes92601.jpg,86.25000000000001,148.75,178.75,251.25,Anthophora plumipes,369,500
BD_71/Anthophora plumipes/Anthophora plumipes28469.jpg,30.0,123.75,203.75,387.5,Anthophora plumipes,231,500
BD_71/Anthophora plumipes/Anthophora plumipes64445.jpeg,240.0,113.83928571428572,386.25,310.0,Anthophora plumipes,500,375
BD_71/Anthophora plumipes/Anthophora plumipes60727.jpeg,97.5,136.25,290.0,273.75,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes21461.jpg,138.75,200.0,230.0,292.5,Anthophora plumipes,375,500
BD_71/Anthophora plumipes/Anthophora plumipes61505.jpeg,165.0,187.5,313.75,336.25,Anthophora plumipes,500,500
BD_71/Anthophora plumipes/Anthophora plumipes18639.jpg,76.25,127.5,271.25,256.25,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes59816.jpeg,156.25,136.25,326.25,353.75,Anthophora plumipes,500,484
BD_71/Anthophora plumipes/Anthophora plumipes27851.jpg,121.25,153.75000000000003,205.0,248.75000000000003,Anthophora plumipes,500,333
BD_71/Anthophora plumipes/Anthophora plumipes57053.jpg,206.25,156.25,345.0,296.25,Anthophora plumipes,500,375
BD_71/Andrena nigroaenea/Andrena bicolor 2.jpg,6.25,115.0,275.0,485.0,Andrena nigroaenea,500,500
BD_71/Andrena nigroaenea/Andrena bicolor 2.jpg,241.25,7.5,495.0,311.25,Andrena nigroaenea,500,500
BD_71/Andrena nigroaenea/Andrena nigroaenea59757.jpeg,4.276785714285714,28.75,423.75,475.44642857142856,Andrena nigroaenea,479,500
BD_71/Andrena nigroaenea/andrena_spx.jpg,0.0,142.5,247.5,348.75,Andrena nigroaenea,500,500
BD_71/Andrena nigroaenea/andrena_spx.jpg,266.25,17.5,478.75,245.0,Andrena nigroaenea,500,500
BD_71/Andrena nigroaenea/andrena_spx.jpg,287.5,256.25,421.25,376.25,Andrena nigroaenea,500,500
BD_71/Andrena nigroaenea/Andrena bicolor 1.jpg,20.089285714285715,31.25,490.0,468.75,Andrena nigroaenea,500,500
BD_71/Andrena nigroaenea/Andrena nigroaenea63536.jpeg,16.25,0.0,373.3258928571429,455.3571428571428,Andrena nigroaenea,375,500
BD_71/Andrena nigroaenea/11022020-P1168478.jpg,15.625,8.370535714285714,497.5,343.75,Andrena nigroaenea,500,375
BD_71/Andrena nigroaenea/andrena_14mm_24.x.jpg,6.696428571428571,6.125,493.75,342.5,Andrena nigroaenea,500,343
BD_71/Andrena nigroaenea/andrena_14mm_24..jpg,6.25,5.0,486.25,378.75,Andrena nigroaenea,500,385
BD_71/Andrena nigroaenea/andrena_male_13m.jpg,37.94642857142857,11.25,476.25,362.5,Andrena nigroaenea,500,374
BD_71/Andrena nigroaenea/Andrena nigroaenea66399.jpeg,0.0,36.25,458.75,437.5,Andrena nigroaenea,500,500
BD_71/Andrena nigroaenea/Andrena nigroaenea25955.jpg,17.875,29.017857142857142,341.25,463.75,Andrena nigroaenea,364,500
BD_71/Andrena nigroaenea/2020-01-16 NDdlG Hymenoptera 11 a 12 mm Andrena F Andrena bicolor ou carantonica trimmerana 1.jpeg,55.0,35.714285714285715,450.0,476.25,Andrena nigroaenea,495,500
BD_71/Andrena nigroaenea/andrena_nigroaen.jpg,0.0,2.5,491.25,326.25,Andrena nigroaenea,500,349
BD_71/Andrena nigroaenea/Andrena nigroaenea57336.jpg,20.0,40.0,378.75,445.0,Andrena nigroaenea,406,500
BD_71/Andrena nigroaenea/P3291003-Andrena-femelle - copie.jpg,66.25,7.5,421.25,412.5,Andrena nigroaenea,500,486
BD_71/Andrena nigroaenea/Andrena nigroaenea63487.jpeg,71.25,58.75,420.0,347.5,Andrena nigroaenea,500,440
BD_71/Andrena nigroaenea/Andrena nigroaenea26420.jpg,37.94642857142857,33.504464285714285,457.5,348.75,Andrena nigroaenea,500,395
BD_71/Andrena nigroaenea/Andrena nigroaenea69713.jpeg,42.67857142857142,29.017857142857142,418.25000000000006,354.9107142857143,Andrena nigroaenea,478,500
BD_71/Andrena nigroaenea/Andrena nigroaenea38744.jpg,33.75,32.50000000000001,475.0,397.50000000000006,Andrena nigroaenea,500,433
BD_71/Andrena nigroaenea/Andrena nigroaenea68700.jpeg,44.642857142857146,82.58928571428571,436.25,386.25,Andrena nigroaenea,500,500
BD_71/Andrena nigroaenea/P1250933.jpeg,66.14285714285714,75.89285714285714,388.75,456.25,Andrena nigroaenea,463,500
BD_71/Andrena nigroaenea/Andrena nigroaenea72070.jpg,35.714285714285715,30.133928571428573,446.4285714285714,306.3616071428571,Andrena nigroaenea,500,375
BD_71/Andrena nigroaenea/Andrena nigroaenea34821.jpg,61.25,70.0,481.25,376.25,Andrena nigroaenea,500,459
BD_71/Andrena nigroaenea/Andrena nigroaenea25925.jpeg,49.10714285714285,81.25,465.0,422.5,Andrena nigroaenea,500,430
BD_71/Andrena nigroaenea/Andrena nigroaenea55011.jpg,187.5,191.25000000000003,360.0,365.0,Andrena nigroaenea,500,453
BD_71/Andrena nigroaenea/Andrena nigroaenea64051.jpg,63.20089285714285,40.17857142857143,319.2455357142857,464.2857142857143,Andrena nigroaenea,363,500
BD_71/Andrena nigroaenea/P4301451-hymeno-Andrena-femelle - copie.jpg,39.85714285714285,46.875,330.48214285714283,419.6428571428572,Andrena nigroaenea,372,500
BD_71/Andrena nigroaenea/2020-01-22 NDdlG Hymenoptera 11 a 12 mm 2 Andrenidae Andrena 6.jpeg,102.67857142857144,72.18303571428571,459.8214285714285,374.5714285714286,Andrena nigroaenea,500,437
BD_71/Andrena nigroaenea/Andrena nigroaenea59692.jpg,51.24999999999999,63.75,416.25,431.25,Andrena nigroaenea,491,500
BD_71/Andrena nigroaenea/Andrena nigroaenea57626.jpeg,60.267857142857146,52.50000000000001,432.5,356.25000000000006,Andrena nigroaenea,500,383
BD_71/Andrena nigroaenea/Andrena nigroaenea11399.jpeg,46.875,88.75,361.25,445.0,Andrena nigroaenea,375,500
BD_71/Andrena nigroaenea/Andrena nigroaenea10531.jpeg,80.35714285714286,0.0,392.8571428571428,331.47321428571433,Andrena nigroaenea,500,375
BD_71/Andrena nigroaenea/Andrena nigroaenea51891.jpg,24.553571428571427,36.25,485.0,320.00000000000006,Andrena nigroaenea,500,333
BD_71/Andrena nigroaenea/DSC_1689.jpeg,107.14285714285714,18.857142857142858,421.25,337.5,Andrena nigroaenea,500,352
BD_71/Andrena nigroaenea/Andrena nigroaenea26108.jpg,162.5,107.5,331.25,328.75,Andrena nigroaenea,441,500
BD_71/Andrena nigroaenea/Andrena nigroaenea69712.jpeg,107.14285714285714,93.75,406.25,433.0357142857143,Andrena nigroaenea,500,500
BD_71/Andrena nigroaenea/2020-01-22 NDdlG Hymenoptera 11 a 12 mm 2 Andrenidae Andrena 9.jpeg,100.44642857142856,40.66071428571429,450.8928571428572,328.8214285714286,Andrena nigroaenea,500,396
BD_71/Andrena nigroaenea/Andrena nigroaenea59174.jpg,137.5,66.25000000000001,362.5,345.00000000000006,Andrena nigroaenea,500,478
BD_71/Andrena nigroaenea/Andrena nigroaenea58692.jpeg,37.94642857142857,157.5,445.0,451.25,Andrena nigroaenea,500,500
BD_71/Andrena nigroaenea/2020-01-22 NDdlG Hymenoptera 11 a 12 mm 2 Andrenidae Andrena 7.jpeg,105.0,17.428571428571427,388.3928571428572,385.00000000000006,Andrena nigroaenea,500,488
BD_71/Andrena nigroaenea/Andrena nigroaenea53768.jpg,69.19642857142857,46.25,438.75,335.0,Andrena nigroaenea,500,370
BD_71/Andrena nigroaenea/andrena 1.jpg,106.25,21.25,298.75,260.0,Andrena nigroaenea,331,500
BD_71/Andrena nigroaenea/andrena 1.jpg,71.25,315.0,291.25,491.25,Andrena nigroaenea,331,500
BD_71/Andrena nigroaenea/2020-01-16 NDdlG Hymenoptera 11 a 12 mm Andrena F Andrena bicolor ou carantonica trimmerana 2.jpeg,31.85714285714285,42.410714285714285,396.2232142857142,312.5,Andrena nigroaenea,446,500
BD_71/Andrena nigroaenea/2016_03_24_0013..jpg,145.0,28.459821428571427,292.41071428571433,357.5,Andrena nigroaenea,500,375
BD_71/Andrena nigroaenea/abeille.jpeg,29.85714285714285,75.89285714285714,352.50000000000006,427.5,Andrena nigroaenea,418,500
BD_71/Andrena nigroaenea/Andrena nigroaenea2166.jpg,40.17857142857143,68.75,426.25,331.25,Andrena nigroaenea,500,375
BD_71/Andrena nigroaenea/Andrena nigroaenea64447.jpg,78.75,1.25,398.75,362.5,Andrena nigroaenea,500,500
BD_71/Andrena nigroaenea/Andrena nigroaenea66398.jpeg,53.75,50.0,481.25,446.25,Andrena nigroaenea,500,500
BD_71/Andrena nigroaenea/Andrena nigroaenea23509.jpeg,82.58928571428571,97.5,395.0,398.75,Andrena nigroaenea,500,500
BD_71/Andrena nigroaenea/Andrena nigroaenea69629.jpeg,0.0,90.0,261.25,401.7857142857143,Andrena nigroaenea,281,500
BD_71/Andrena nigroaenea/Andrena nigroaenea74051.jpg,98.75,60.42857142857143,427.5,266.25,Andrena nigroaenea,500,376
BD_71/Andrena nigroaenea/11022020-P1168463.jpg,15.625,85.37946428571428,424.1071428571428,308.03571428571433,Andrena nigroaenea,500,375
BD_71/Andrena nigroaenea/Andrena nigroaenea25449.jpeg,64.73214285714286,11.25,396.25,321.25,Andrena nigroaenea,500,375
BD_71/Andrena nigroaenea/Andrena nigroaenea26110.jpg,60.0,18.75,481.25,315.0,Andrena nigroaenea,500,354
BD_71/Andrena nigroaenea/Andrena nigroaenea46612.jpg,22.321428571428573,72.84375,479.9107142857143,270.5625,Andrena nigroaenea,500,333
