paths;label;bdd
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/226862136.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/143842758.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/222486506.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/202490208.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/113770416.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/130485571.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/156674219.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/208231898.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/75852765.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/152666226.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/197926309.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/205382054.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/213137096.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/185668411.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/156966978.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/117620243.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/109005977.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/83722573.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/131031445.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/14694456.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/204495178.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/176397001.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/228856289.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/157988726.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/158397143.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/209302485.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/134042795.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/79845001.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/150981865.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/207361273.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/162128148.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/208776110.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/226668152.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/80824095.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/204935474.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/153449851.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/90587107.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/251038186.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/209816640.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/169588194.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/139539945.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/218458199.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/104636889.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/144939123.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/136236399.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/205742441.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/132411151.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/206500562.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/89105580.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/145169176.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/208965273.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/221936828.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/205801204.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/195923085.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/158397162.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/228627370.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/77394841.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/137928339.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/130688163.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/227905629.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/104875767.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/45546230.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/145437531.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/197926277.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/218900344.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/85612712.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/193607080.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/144185820.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/229440629.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/217377050.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/30808611.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/224185710.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/209302661.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/143883843.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/241276512.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/128664512.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/147721323.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/197926290.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/228250605.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/41216142.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/204410080.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/77489628.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/136597375.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/36554249.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/42009844.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/223246794.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/133661793.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/217658893.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/222487253.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/253998763.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/218778557.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/147244366.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/91434842.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/256396408.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/209137675.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/255630086.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/32635545.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/220246188.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/209302390.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/196528606.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/82534510.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/201469522.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/153454065.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/147230012.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/77394926.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/149015702.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/216384112.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/41216223.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/261001373.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/136597422.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/78548295.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/54092952.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/214571332.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/199759533.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/167032435.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/151891961.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/80669128.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/195923139.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/154763086.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/45536234.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/218769301.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/209061774.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/218900390.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/222581718.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/252924583.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/208690696.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/21414399.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/91955561.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/210149308.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/128313934.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/74326481.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/145204347.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/237375005.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/149394690.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/253715401.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/91434819.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/221025320.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/222201313.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/228418368.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/222550657.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/89632820.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/170072278.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/202260923.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/204110921.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/150063914.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/204655783.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/208965246.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/133661654.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/212821902.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/128799342.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/212461929.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/181200258.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/210149219.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/159640599.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/210593278.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/201469543.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/133579992.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/118696909.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/87007178.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/70584647.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/106981201.jpeg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/160806361.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/87124086.jpg;Bombus rupestris;
../../data_bees_detection/whole_dataset/inaturalist_2305/Bombus rupestris/135966065.jpeg;Bombus rupestris;
